Image,Label
/data2/lyy/patch/train/1-100/214_54.npy,/data2/lyy/patch/train/Full_dose/214_54.npy
/data2/lyy/patch/train/1-100/285_22.npy,/data2/lyy/patch/train/Full_dose/285_22.npy
/data2/lyy/patch/train/1-100/83_54.npy,/data2/lyy/patch/train/Full_dose/83_54.npy
/data2/lyy/patch/train/1-100/42_18.npy,/data2/lyy/patch/train/Full_dose/42_18.npy
/data2/lyy/patch/train/1-100/207_50.npy,/data2/lyy/patch/train/Full_dose/207_50.npy
/data2/lyy/patch/train/1-100/153_3.npy,/data2/lyy/patch/train/Full_dose/153_3.npy
/data2/lyy/patch/train/1-100/270_39.npy,/data2/lyy/patch/train/Full_dose/270_39.npy
/data2/lyy/patch/train/1-100/62_21.npy,/data2/lyy/patch/train/Full_dose/62_21.npy
/data2/lyy/patch/train/1-100/143_27.npy,/data2/lyy/patch/train/Full_dose/143_27.npy
/data2/lyy/patch/train/1-100/273_29.npy,/data2/lyy/patch/train/Full_dose/273_29.npy
/data2/lyy/patch/train/1-100/266_11.npy,/data2/lyy/patch/train/Full_dose/266_11.npy
/data2/lyy/patch/train/1-100/176_27.npy,/data2/lyy/patch/train/Full_dose/176_27.npy
/data2/lyy/patch/train/1-100/256_36.npy,/data2/lyy/patch/train/Full_dose/256_36.npy
/data2/lyy/patch/train/1-100/177_23.npy,/data2/lyy/patch/train/Full_dose/177_23.npy
/data2/lyy/patch/train/1-100/22_1.npy,/data2/lyy/patch/train/Full_dose/22_1.npy
/data2/lyy/patch/train/1-100/104_36.npy,/data2/lyy/patch/train/Full_dose/104_36.npy
/data2/lyy/patch/train/1-100/165_3.npy,/data2/lyy/patch/train/Full_dose/165_3.npy
/data2/lyy/patch/train/1-100/159_9.npy,/data2/lyy/patch/train/Full_dose/159_9.npy
/data2/lyy/patch/train/1-100/79_46.npy,/data2/lyy/patch/train/Full_dose/79_46.npy
/data2/lyy/patch/train/1-100/149_51.npy,/data2/lyy/patch/train/Full_dose/149_51.npy
/data2/lyy/patch/train/1-100/252_47.npy,/data2/lyy/patch/train/Full_dose/252_47.npy
/data2/lyy/patch/train/1-100/232_50.npy,/data2/lyy/patch/train/Full_dose/232_50.npy
/data2/lyy/patch/train/1-100/249_43.npy,/data2/lyy/patch/train/Full_dose/249_43.npy
/data2/lyy/patch/train/1-100/183_36.npy,/data2/lyy/patch/train/Full_dose/183_36.npy
/data2/lyy/patch/train/1-100/45_15.npy,/data2/lyy/patch/train/Full_dose/45_15.npy
/data2/lyy/patch/train/1-100/41_15.npy,/data2/lyy/patch/train/Full_dose/41_15.npy
/data2/lyy/patch/train/1-100/294_16.npy,/data2/lyy/patch/train/Full_dose/294_16.npy
/data2/lyy/patch/train/1-100/249_46.npy,/data2/lyy/patch/train/Full_dose/249_46.npy
/data2/lyy/patch/train/1-100/276_48.npy,/data2/lyy/patch/train/Full_dose/276_48.npy
/data2/lyy/patch/train/1-100/156_52.npy,/data2/lyy/patch/train/Full_dose/156_52.npy
/data2/lyy/patch/train/1-100/69_31.npy,/data2/lyy/patch/train/Full_dose/69_31.npy
/data2/lyy/patch/train/1-100/102_34.npy,/data2/lyy/patch/train/Full_dose/102_34.npy
/data2/lyy/patch/train/1-100/180_34.npy,/data2/lyy/patch/train/Full_dose/180_34.npy
/data2/lyy/patch/train/1-100/165_23.npy,/data2/lyy/patch/train/Full_dose/165_23.npy
/data2/lyy/patch/train/1-100/171_43.npy,/data2/lyy/patch/train/Full_dose/171_43.npy
/data2/lyy/patch/train/1-100/30_27.npy,/data2/lyy/patch/train/Full_dose/30_27.npy
/data2/lyy/patch/train/1-100/288_11.npy,/data2/lyy/patch/train/Full_dose/288_11.npy
/data2/lyy/patch/train/1-100/182_50.npy,/data2/lyy/patch/train/Full_dose/182_50.npy
/data2/lyy/patch/train/1-100/72_19.npy,/data2/lyy/patch/train/Full_dose/72_19.npy
/data2/lyy/patch/train/1-100/129_23.npy,/data2/lyy/patch/train/Full_dose/129_23.npy
/data2/lyy/patch/train/1-100/231_30.npy,/data2/lyy/patch/train/Full_dose/231_30.npy
/data2/lyy/patch/train/1-100/157_32.npy,/data2/lyy/patch/train/Full_dose/157_32.npy
/data2/lyy/patch/train/1-100/126_44.npy,/data2/lyy/patch/train/Full_dose/126_44.npy
/data2/lyy/patch/train/1-100/55_9.npy,/data2/lyy/patch/train/Full_dose/55_9.npy
/data2/lyy/patch/train/1-100/1_9.npy,/data2/lyy/patch/train/Full_dose/1_9.npy
/data2/lyy/patch/train/1-100/193_50.npy,/data2/lyy/patch/train/Full_dose/193_50.npy
/data2/lyy/patch/train/1-100/183_26.npy,/data2/lyy/patch/train/Full_dose/183_26.npy
/data2/lyy/patch/train/1-100/189_13.npy,/data2/lyy/patch/train/Full_dose/189_13.npy
/data2/lyy/patch/train/1-100/53_44.npy,/data2/lyy/patch/train/Full_dose/53_44.npy
/data2/lyy/patch/train/1-100/141_26.npy,/data2/lyy/patch/train/Full_dose/141_26.npy
/data2/lyy/patch/train/1-100/232_21.npy,/data2/lyy/patch/train/Full_dose/232_21.npy
/data2/lyy/patch/train/1-100/257_43.npy,/data2/lyy/patch/train/Full_dose/257_43.npy
/data2/lyy/patch/train/1-100/251_51.npy,/data2/lyy/patch/train/Full_dose/251_51.npy
/data2/lyy/patch/train/1-100/219_31.npy,/data2/lyy/patch/train/Full_dose/219_31.npy
/data2/lyy/patch/train/1-100/65_27.npy,/data2/lyy/patch/train/Full_dose/65_27.npy
/data2/lyy/patch/train/1-100/272_39.npy,/data2/lyy/patch/train/Full_dose/272_39.npy
/data2/lyy/patch/train/1-100/25_42.npy,/data2/lyy/patch/train/Full_dose/25_42.npy
/data2/lyy/patch/train/1-100/271_24.npy,/data2/lyy/patch/train/Full_dose/271_24.npy
/data2/lyy/patch/train/1-100/210_17.npy,/data2/lyy/patch/train/Full_dose/210_17.npy
/data2/lyy/patch/train/1-100/72_39.npy,/data2/lyy/patch/train/Full_dose/72_39.npy
/data2/lyy/patch/train/1-100/36_36.npy,/data2/lyy/patch/train/Full_dose/36_36.npy
/data2/lyy/patch/train/1-100/289_15.npy,/data2/lyy/patch/train/Full_dose/289_15.npy
/data2/lyy/patch/train/1-100/125_50.npy,/data2/lyy/patch/train/Full_dose/125_50.npy
/data2/lyy/patch/train/1-100/211_33.npy,/data2/lyy/patch/train/Full_dose/211_33.npy
/data2/lyy/patch/train/1-100/66_19.npy,/data2/lyy/patch/train/Full_dose/66_19.npy
/data2/lyy/patch/train/1-100/231_6.npy,/data2/lyy/patch/train/Full_dose/231_6.npy
/data2/lyy/patch/train/1-100/25_18.npy,/data2/lyy/patch/train/Full_dose/25_18.npy
/data2/lyy/patch/train/1-100/5_12.npy,/data2/lyy/patch/train/Full_dose/5_12.npy
/data2/lyy/patch/train/1-100/60_47.npy,/data2/lyy/patch/train/Full_dose/60_47.npy
/data2/lyy/patch/train/1-100/85_27.npy,/data2/lyy/patch/train/Full_dose/85_27.npy
/data2/lyy/patch/train/1-100/172_2.npy,/data2/lyy/patch/train/Full_dose/172_2.npy
/data2/lyy/patch/train/1-100/222_39.npy,/data2/lyy/patch/train/Full_dose/222_39.npy
/data2/lyy/patch/train/1-100/122_26.npy,/data2/lyy/patch/train/Full_dose/122_26.npy
/data2/lyy/patch/train/1-100/4_14.npy,/data2/lyy/patch/train/Full_dose/4_14.npy
/data2/lyy/patch/train/1-100/148_31.npy,/data2/lyy/patch/train/Full_dose/148_31.npy
/data2/lyy/patch/train/1-100/152_14.npy,/data2/lyy/patch/train/Full_dose/152_14.npy
/data2/lyy/patch/train/1-100/22_50.npy,/data2/lyy/patch/train/Full_dose/22_50.npy
/data2/lyy/patch/train/1-100/87_25.npy,/data2/lyy/patch/train/Full_dose/87_25.npy
/data2/lyy/patch/train/1-100/267_47.npy,/data2/lyy/patch/train/Full_dose/267_47.npy
/data2/lyy/patch/train/1-100/295_25.npy,/data2/lyy/patch/train/Full_dose/295_25.npy
/data2/lyy/patch/train/1-100/34_50.npy,/data2/lyy/patch/train/Full_dose/34_50.npy
/data2/lyy/patch/train/1-100/22_44.npy,/data2/lyy/patch/train/Full_dose/22_44.npy
/data2/lyy/patch/train/1-100/261_17.npy,/data2/lyy/patch/train/Full_dose/261_17.npy
/data2/lyy/patch/train/1-100/202_18.npy,/data2/lyy/patch/train/Full_dose/202_18.npy
/data2/lyy/patch/train/1-100/94_38.npy,/data2/lyy/patch/train/Full_dose/94_38.npy
/data2/lyy/patch/train/1-100/135_44.npy,/data2/lyy/patch/train/Full_dose/135_44.npy
/data2/lyy/patch/train/1-100/209_16.npy,/data2/lyy/patch/train/Full_dose/209_16.npy
/data2/lyy/patch/train/1-100/161_8.npy,/data2/lyy/patch/train/Full_dose/161_8.npy
/data2/lyy/patch/train/1-100/93_49.npy,/data2/lyy/patch/train/Full_dose/93_49.npy
/data2/lyy/patch/train/1-100/18_17.npy,/data2/lyy/patch/train/Full_dose/18_17.npy
/data2/lyy/patch/train/1-100/276_14.npy,/data2/lyy/patch/train/Full_dose/276_14.npy
/data2/lyy/patch/train/1-100/213_45.npy,/data2/lyy/patch/train/Full_dose/213_45.npy
/data2/lyy/patch/train/1-100/196_40.npy,/data2/lyy/patch/train/Full_dose/196_40.npy
/data2/lyy/patch/train/1-100/153_22.npy,/data2/lyy/patch/train/Full_dose/153_22.npy
/data2/lyy/patch/train/1-100/263_45.npy,/data2/lyy/patch/train/Full_dose/263_45.npy
/data2/lyy/patch/train/1-100/188_23.npy,/data2/lyy/patch/train/Full_dose/188_23.npy
/data2/lyy/patch/train/1-100/8_33.npy,/data2/lyy/patch/train/Full_dose/8_33.npy
/data2/lyy/patch/train/1-100/27_14.npy,/data2/lyy/patch/train/Full_dose/27_14.npy
/data2/lyy/patch/train/1-100/97_27.npy,/data2/lyy/patch/train/Full_dose/97_27.npy
/data2/lyy/patch/train/1-100/247_47.npy,/data2/lyy/patch/train/Full_dose/247_47.npy
/data2/lyy/patch/train/1-100/271_11.npy,/data2/lyy/patch/train/Full_dose/271_11.npy
/data2/lyy/patch/train/1-100/236_33.npy,/data2/lyy/patch/train/Full_dose/236_33.npy
/data2/lyy/patch/train/1-100/97_11.npy,/data2/lyy/patch/train/Full_dose/97_11.npy
/data2/lyy/patch/train/1-100/262_30.npy,/data2/lyy/patch/train/Full_dose/262_30.npy
/data2/lyy/patch/train/1-100/33_40.npy,/data2/lyy/patch/train/Full_dose/33_40.npy
/data2/lyy/patch/train/1-100/274_13.npy,/data2/lyy/patch/train/Full_dose/274_13.npy
/data2/lyy/patch/train/1-100/110_16.npy,/data2/lyy/patch/train/Full_dose/110_16.npy
/data2/lyy/patch/train/1-100/199_35.npy,/data2/lyy/patch/train/Full_dose/199_35.npy
/data2/lyy/patch/train/1-100/134_20.npy,/data2/lyy/patch/train/Full_dose/134_20.npy
/data2/lyy/patch/train/1-100/197_40.npy,/data2/lyy/patch/train/Full_dose/197_40.npy
/data2/lyy/patch/train/1-100/259_39.npy,/data2/lyy/patch/train/Full_dose/259_39.npy
/data2/lyy/patch/train/1-100/144_21.npy,/data2/lyy/patch/train/Full_dose/144_21.npy
/data2/lyy/patch/train/1-100/42_41.npy,/data2/lyy/patch/train/Full_dose/42_41.npy
/data2/lyy/patch/train/1-100/263_39.npy,/data2/lyy/patch/train/Full_dose/263_39.npy
/data2/lyy/patch/train/1-100/219_23.npy,/data2/lyy/patch/train/Full_dose/219_23.npy
/data2/lyy/patch/train/1-100/205_4.npy,/data2/lyy/patch/train/Full_dose/205_4.npy
/data2/lyy/patch/train/1-100/149_32.npy,/data2/lyy/patch/train/Full_dose/149_32.npy
/data2/lyy/patch/train/1-100/88_51.npy,/data2/lyy/patch/train/Full_dose/88_51.npy
/data2/lyy/patch/train/1-100/247_16.npy,/data2/lyy/patch/train/Full_dose/247_16.npy
/data2/lyy/patch/train/1-100/197_41.npy,/data2/lyy/patch/train/Full_dose/197_41.npy
/data2/lyy/patch/train/1-100/198_50.npy,/data2/lyy/patch/train/Full_dose/198_50.npy
/data2/lyy/patch/train/1-100/37_13.npy,/data2/lyy/patch/train/Full_dose/37_13.npy
/data2/lyy/patch/train/1-100/56_5.npy,/data2/lyy/patch/train/Full_dose/56_5.npy
/data2/lyy/patch/train/1-100/21_29.npy,/data2/lyy/patch/train/Full_dose/21_29.npy
/data2/lyy/patch/train/1-100/29_54.npy,/data2/lyy/patch/train/Full_dose/29_54.npy
/data2/lyy/patch/train/1-100/282_52.npy,/data2/lyy/patch/train/Full_dose/282_52.npy
/data2/lyy/patch/train/1-100/201_45.npy,/data2/lyy/patch/train/Full_dose/201_45.npy
/data2/lyy/patch/train/1-100/104_13.npy,/data2/lyy/patch/train/Full_dose/104_13.npy
/data2/lyy/patch/train/1-100/209_41.npy,/data2/lyy/patch/train/Full_dose/209_41.npy
/data2/lyy/patch/train/1-100/242_51.npy,/data2/lyy/patch/train/Full_dose/242_51.npy
/data2/lyy/patch/train/1-100/102_38.npy,/data2/lyy/patch/train/Full_dose/102_38.npy
/data2/lyy/patch/train/1-100/38_29.npy,/data2/lyy/patch/train/Full_dose/38_29.npy
/data2/lyy/patch/train/1-100/217_53.npy,/data2/lyy/patch/train/Full_dose/217_53.npy
/data2/lyy/patch/train/1-100/181_32.npy,/data2/lyy/patch/train/Full_dose/181_32.npy
/data2/lyy/patch/train/1-100/178_11.npy,/data2/lyy/patch/train/Full_dose/178_11.npy
/data2/lyy/patch/train/1-100/117_43.npy,/data2/lyy/patch/train/Full_dose/117_43.npy
/data2/lyy/patch/train/1-100/171_42.npy,/data2/lyy/patch/train/Full_dose/171_42.npy
/data2/lyy/patch/train/1-100/264_47.npy,/data2/lyy/patch/train/Full_dose/264_47.npy
/data2/lyy/patch/train/1-100/49_10.npy,/data2/lyy/patch/train/Full_dose/49_10.npy
/data2/lyy/patch/train/1-100/227_35.npy,/data2/lyy/patch/train/Full_dose/227_35.npy
/data2/lyy/patch/train/1-100/233_51.npy,/data2/lyy/patch/train/Full_dose/233_51.npy
/data2/lyy/patch/train/1-100/258_9.npy,/data2/lyy/patch/train/Full_dose/258_9.npy
/data2/lyy/patch/train/1-100/73_53.npy,/data2/lyy/patch/train/Full_dose/73_53.npy
/data2/lyy/patch/train/1-100/93_3.npy,/data2/lyy/patch/train/Full_dose/93_3.npy
/data2/lyy/patch/train/1-100/101_5.npy,/data2/lyy/patch/train/Full_dose/101_5.npy
/data2/lyy/patch/train/1-100/280_10.npy,/data2/lyy/patch/train/Full_dose/280_10.npy
/data2/lyy/patch/train/1-100/30_7.npy,/data2/lyy/patch/train/Full_dose/30_7.npy
/data2/lyy/patch/train/1-100/195_38.npy,/data2/lyy/patch/train/Full_dose/195_38.npy
/data2/lyy/patch/train/1-100/177_31.npy,/data2/lyy/patch/train/Full_dose/177_31.npy
/data2/lyy/patch/train/1-100/58_44.npy,/data2/lyy/patch/train/Full_dose/58_44.npy
/data2/lyy/patch/train/1-100/6_44.npy,/data2/lyy/patch/train/Full_dose/6_44.npy
/data2/lyy/patch/train/1-100/175_41.npy,/data2/lyy/patch/train/Full_dose/175_41.npy
/data2/lyy/patch/train/1-100/286_21.npy,/data2/lyy/patch/train/Full_dose/286_21.npy
/data2/lyy/patch/train/1-100/112_37.npy,/data2/lyy/patch/train/Full_dose/112_37.npy
/data2/lyy/patch/train/1-100/185_22.npy,/data2/lyy/patch/train/Full_dose/185_22.npy
/data2/lyy/patch/train/1-100/34_27.npy,/data2/lyy/patch/train/Full_dose/34_27.npy
/data2/lyy/patch/train/1-100/173_46.npy,/data2/lyy/patch/train/Full_dose/173_46.npy
/data2/lyy/patch/train/1-100/296_36.npy,/data2/lyy/patch/train/Full_dose/296_36.npy
/data2/lyy/patch/train/1-100/67_46.npy,/data2/lyy/patch/train/Full_dose/67_46.npy
/data2/lyy/patch/train/1-100/94_16.npy,/data2/lyy/patch/train/Full_dose/94_16.npy
/data2/lyy/patch/train/1-100/250_53.npy,/data2/lyy/patch/train/Full_dose/250_53.npy
/data2/lyy/patch/train/1-100/198_19.npy,/data2/lyy/patch/train/Full_dose/198_19.npy
/data2/lyy/patch/train/1-100/96_14.npy,/data2/lyy/patch/train/Full_dose/96_14.npy
/data2/lyy/patch/train/1-100/242_41.npy,/data2/lyy/patch/train/Full_dose/242_41.npy
/data2/lyy/patch/train/1-100/289_33.npy,/data2/lyy/patch/train/Full_dose/289_33.npy
/data2/lyy/patch/train/1-100/191_50.npy,/data2/lyy/patch/train/Full_dose/191_50.npy
/data2/lyy/patch/train/1-100/73_28.npy,/data2/lyy/patch/train/Full_dose/73_28.npy
/data2/lyy/patch/train/1-100/125_9.npy,/data2/lyy/patch/train/Full_dose/125_9.npy
/data2/lyy/patch/train/1-100/132_14.npy,/data2/lyy/patch/train/Full_dose/132_14.npy
/data2/lyy/patch/train/1-100/290_4.npy,/data2/lyy/patch/train/Full_dose/290_4.npy
/data2/lyy/patch/train/1-100/108_52.npy,/data2/lyy/patch/train/Full_dose/108_52.npy
/data2/lyy/patch/train/1-100/272_10.npy,/data2/lyy/patch/train/Full_dose/272_10.npy
/data2/lyy/patch/train/1-100/168_34.npy,/data2/lyy/patch/train/Full_dose/168_34.npy
/data2/lyy/patch/train/1-100/262_38.npy,/data2/lyy/patch/train/Full_dose/262_38.npy
/data2/lyy/patch/train/1-100/123_48.npy,/data2/lyy/patch/train/Full_dose/123_48.npy
/data2/lyy/patch/train/1-100/218_51.npy,/data2/lyy/patch/train/Full_dose/218_51.npy
/data2/lyy/patch/train/1-100/270_12.npy,/data2/lyy/patch/train/Full_dose/270_12.npy
/data2/lyy/patch/train/1-100/236_16.npy,/data2/lyy/patch/train/Full_dose/236_16.npy
/data2/lyy/patch/train/1-100/108_29.npy,/data2/lyy/patch/train/Full_dose/108_29.npy
/data2/lyy/patch/train/1-100/9_43.npy,/data2/lyy/patch/train/Full_dose/9_43.npy
/data2/lyy/patch/train/1-100/245_33.npy,/data2/lyy/patch/train/Full_dose/245_33.npy
/data2/lyy/patch/train/1-100/133_4.npy,/data2/lyy/patch/train/Full_dose/133_4.npy
/data2/lyy/patch/train/1-100/284_18.npy,/data2/lyy/patch/train/Full_dose/284_18.npy
/data2/lyy/patch/train/1-100/103_3.npy,/data2/lyy/patch/train/Full_dose/103_3.npy
/data2/lyy/patch/train/1-100/133_17.npy,/data2/lyy/patch/train/Full_dose/133_17.npy
/data2/lyy/patch/train/1-100/273_33.npy,/data2/lyy/patch/train/Full_dose/273_33.npy
/data2/lyy/patch/train/1-100/257_18.npy,/data2/lyy/patch/train/Full_dose/257_18.npy
/data2/lyy/patch/train/1-100/251_54.npy,/data2/lyy/patch/train/Full_dose/251_54.npy
/data2/lyy/patch/train/1-100/50_51.npy,/data2/lyy/patch/train/Full_dose/50_51.npy
/data2/lyy/patch/train/1-100/253_28.npy,/data2/lyy/patch/train/Full_dose/253_28.npy
/data2/lyy/patch/train/1-100/82_15.npy,/data2/lyy/patch/train/Full_dose/82_15.npy
/data2/lyy/patch/train/1-100/7_15.npy,/data2/lyy/patch/train/Full_dose/7_15.npy
/data2/lyy/patch/train/1-100/294_29.npy,/data2/lyy/patch/train/Full_dose/294_29.npy
/data2/lyy/patch/train/1-100/47_23.npy,/data2/lyy/patch/train/Full_dose/47_23.npy
/data2/lyy/patch/train/1-100/85_45.npy,/data2/lyy/patch/train/Full_dose/85_45.npy
/data2/lyy/patch/train/1-100/38_26.npy,/data2/lyy/patch/train/Full_dose/38_26.npy
/data2/lyy/patch/train/1-100/202_1.npy,/data2/lyy/patch/train/Full_dose/202_1.npy
/data2/lyy/patch/train/1-100/122_51.npy,/data2/lyy/patch/train/Full_dose/122_51.npy
/data2/lyy/patch/train/1-100/121_17.npy,/data2/lyy/patch/train/Full_dose/121_17.npy
/data2/lyy/patch/train/1-100/194_26.npy,/data2/lyy/patch/train/Full_dose/194_26.npy
/data2/lyy/patch/train/1-100/232_33.npy,/data2/lyy/patch/train/Full_dose/232_33.npy
/data2/lyy/patch/train/1-100/50_24.npy,/data2/lyy/patch/train/Full_dose/50_24.npy
/data2/lyy/patch/train/1-100/247_24.npy,/data2/lyy/patch/train/Full_dose/247_24.npy
/data2/lyy/patch/train/1-100/17_45.npy,/data2/lyy/patch/train/Full_dose/17_45.npy
/data2/lyy/patch/train/1-100/63_51.npy,/data2/lyy/patch/train/Full_dose/63_51.npy
/data2/lyy/patch/train/1-100/244_38.npy,/data2/lyy/patch/train/Full_dose/244_38.npy
/data2/lyy/patch/train/1-100/22_33.npy,/data2/lyy/patch/train/Full_dose/22_33.npy
/data2/lyy/patch/train/1-100/257_13.npy,/data2/lyy/patch/train/Full_dose/257_13.npy
/data2/lyy/patch/train/1-100/169_5.npy,/data2/lyy/patch/train/Full_dose/169_5.npy
/data2/lyy/patch/train/1-100/111_49.npy,/data2/lyy/patch/train/Full_dose/111_49.npy
/data2/lyy/patch/train/1-100/162_8.npy,/data2/lyy/patch/train/Full_dose/162_8.npy
/data2/lyy/patch/train/1-100/71_29.npy,/data2/lyy/patch/train/Full_dose/71_29.npy
/data2/lyy/patch/train/1-100/67_44.npy,/data2/lyy/patch/train/Full_dose/67_44.npy
/data2/lyy/patch/train/1-100/244_16.npy,/data2/lyy/patch/train/Full_dose/244_16.npy
/data2/lyy/patch/train/1-100/290_37.npy,/data2/lyy/patch/train/Full_dose/290_37.npy
/data2/lyy/patch/train/1-100/180_13.npy,/data2/lyy/patch/train/Full_dose/180_13.npy
/data2/lyy/patch/train/1-100/230_37.npy,/data2/lyy/patch/train/Full_dose/230_37.npy
/data2/lyy/patch/train/1-100/64_15.npy,/data2/lyy/patch/train/Full_dose/64_15.npy
/data2/lyy/patch/train/1-100/110_29.npy,/data2/lyy/patch/train/Full_dose/110_29.npy
/data2/lyy/patch/train/1-100/276_13.npy,/data2/lyy/patch/train/Full_dose/276_13.npy
/data2/lyy/patch/train/1-100/81_44.npy,/data2/lyy/patch/train/Full_dose/81_44.npy
/data2/lyy/patch/train/1-100/230_31.npy,/data2/lyy/patch/train/Full_dose/230_31.npy
/data2/lyy/patch/train/1-100/114_30.npy,/data2/lyy/patch/train/Full_dose/114_30.npy
/data2/lyy/patch/train/1-100/115_40.npy,/data2/lyy/patch/train/Full_dose/115_40.npy
/data2/lyy/patch/train/1-100/195_30.npy,/data2/lyy/patch/train/Full_dose/195_30.npy
/data2/lyy/patch/train/1-100/232_23.npy,/data2/lyy/patch/train/Full_dose/232_23.npy
/data2/lyy/patch/train/1-100/238_35.npy,/data2/lyy/patch/train/Full_dose/238_35.npy
/data2/lyy/patch/train/1-100/39_11.npy,/data2/lyy/patch/train/Full_dose/39_11.npy
/data2/lyy/patch/train/1-100/198_11.npy,/data2/lyy/patch/train/Full_dose/198_11.npy
/data2/lyy/patch/train/1-100/105_29.npy,/data2/lyy/patch/train/Full_dose/105_29.npy
/data2/lyy/patch/train/1-100/95_22.npy,/data2/lyy/patch/train/Full_dose/95_22.npy
/data2/lyy/patch/train/1-100/293_20.npy,/data2/lyy/patch/train/Full_dose/293_20.npy
/data2/lyy/patch/train/1-100/157_14.npy,/data2/lyy/patch/train/Full_dose/157_14.npy
/data2/lyy/patch/train/1-100/17_37.npy,/data2/lyy/patch/train/Full_dose/17_37.npy
/data2/lyy/patch/train/1-100/6_50.npy,/data2/lyy/patch/train/Full_dose/6_50.npy
/data2/lyy/patch/train/1-100/3_53.npy,/data2/lyy/patch/train/Full_dose/3_53.npy
/data2/lyy/patch/train/1-100/284_1.npy,/data2/lyy/patch/train/Full_dose/284_1.npy
/data2/lyy/patch/train/1-100/109_14.npy,/data2/lyy/patch/train/Full_dose/109_14.npy
/data2/lyy/patch/train/1-100/185_28.npy,/data2/lyy/patch/train/Full_dose/185_28.npy
/data2/lyy/patch/train/1-100/13_40.npy,/data2/lyy/patch/train/Full_dose/13_40.npy
/data2/lyy/patch/train/1-100/54_34.npy,/data2/lyy/patch/train/Full_dose/54_34.npy
/data2/lyy/patch/train/1-100/182_27.npy,/data2/lyy/patch/train/Full_dose/182_27.npy
/data2/lyy/patch/train/1-100/135_45.npy,/data2/lyy/patch/train/Full_dose/135_45.npy
/data2/lyy/patch/train/1-100/274_25.npy,/data2/lyy/patch/train/Full_dose/274_25.npy
/data2/lyy/patch/train/1-100/103_41.npy,/data2/lyy/patch/train/Full_dose/103_41.npy
/data2/lyy/patch/train/1-100/292_14.npy,/data2/lyy/patch/train/Full_dose/292_14.npy
/data2/lyy/patch/train/1-100/107_44.npy,/data2/lyy/patch/train/Full_dose/107_44.npy
/data2/lyy/patch/train/1-100/172_20.npy,/data2/lyy/patch/train/Full_dose/172_20.npy
/data2/lyy/patch/train/1-100/49_16.npy,/data2/lyy/patch/train/Full_dose/49_16.npy
/data2/lyy/patch/train/1-100/179_41.npy,/data2/lyy/patch/train/Full_dose/179_41.npy
/data2/lyy/patch/train/1-100/188_46.npy,/data2/lyy/patch/train/Full_dose/188_46.npy
/data2/lyy/patch/train/1-100/137_9.npy,/data2/lyy/patch/train/Full_dose/137_9.npy
/data2/lyy/patch/train/1-100/189_16.npy,/data2/lyy/patch/train/Full_dose/189_16.npy
/data2/lyy/patch/train/1-100/230_40.npy,/data2/lyy/patch/train/Full_dose/230_40.npy
/data2/lyy/patch/train/1-100/144_36.npy,/data2/lyy/patch/train/Full_dose/144_36.npy
/data2/lyy/patch/train/1-100/144_14.npy,/data2/lyy/patch/train/Full_dose/144_14.npy
/data2/lyy/patch/train/1-100/102_10.npy,/data2/lyy/patch/train/Full_dose/102_10.npy
/data2/lyy/patch/train/1-100/78_40.npy,/data2/lyy/patch/train/Full_dose/78_40.npy
/data2/lyy/patch/train/1-100/10_37.npy,/data2/lyy/patch/train/Full_dose/10_37.npy
/data2/lyy/patch/train/1-100/18_7.npy,/data2/lyy/patch/train/Full_dose/18_7.npy
/data2/lyy/patch/train/1-100/186_7.npy,/data2/lyy/patch/train/Full_dose/186_7.npy
/data2/lyy/patch/train/1-100/183_41.npy,/data2/lyy/patch/train/Full_dose/183_41.npy
/data2/lyy/patch/train/1-100/199_37.npy,/data2/lyy/patch/train/Full_dose/199_37.npy
/data2/lyy/patch/train/1-100/69_53.npy,/data2/lyy/patch/train/Full_dose/69_53.npy
/data2/lyy/patch/train/1-100/189_25.npy,/data2/lyy/patch/train/Full_dose/189_25.npy
/data2/lyy/patch/train/1-100/54_33.npy,/data2/lyy/patch/train/Full_dose/54_33.npy
/data2/lyy/patch/train/1-100/213_20.npy,/data2/lyy/patch/train/Full_dose/213_20.npy
/data2/lyy/patch/train/1-100/154_35.npy,/data2/lyy/patch/train/Full_dose/154_35.npy
/data2/lyy/patch/train/1-100/206_32.npy,/data2/lyy/patch/train/Full_dose/206_32.npy
/data2/lyy/patch/train/1-100/160_43.npy,/data2/lyy/patch/train/Full_dose/160_43.npy
/data2/lyy/patch/train/1-100/190_17.npy,/data2/lyy/patch/train/Full_dose/190_17.npy
/data2/lyy/patch/train/1-100/74_52.npy,/data2/lyy/patch/train/Full_dose/74_52.npy
/data2/lyy/patch/train/1-100/146_35.npy,/data2/lyy/patch/train/Full_dose/146_35.npy
/data2/lyy/patch/train/1-100/209_19.npy,/data2/lyy/patch/train/Full_dose/209_19.npy
/data2/lyy/patch/train/1-100/71_26.npy,/data2/lyy/patch/train/Full_dose/71_26.npy
/data2/lyy/patch/train/1-100/149_15.npy,/data2/lyy/patch/train/Full_dose/149_15.npy
/data2/lyy/patch/train/1-100/215_4.npy,/data2/lyy/patch/train/Full_dose/215_4.npy
/data2/lyy/patch/train/1-100/147_27.npy,/data2/lyy/patch/train/Full_dose/147_27.npy
/data2/lyy/patch/train/1-100/244_42.npy,/data2/lyy/patch/train/Full_dose/244_42.npy
